orthology	C10	M11	D10	C12	M13	D11	C13	M6	D2	C14	M7	D6	C15	M8	D8	C9	M9	D9
K02916	1725.414547	1819.913769	1571.620021	2082.302571	1778.429776	1575.33656	1639.954212	1416.525511	1690.137443	1739.152218	1499.012177	1510.438099	1602.217782	1692.275158	1448.698833	1545.969504	1115.639941	1610.666753
K02918	0	0	2.006757475	0	0	0	0	0	0	0	0	1.038327212	4.629948344	0	0	0	0	0
K02919	2649.602449	2658.61636	2359.042682	3334.721033	2407.707115	2360.812781	2389.859813	2092.267997	2130.243058	2367.420791	1953.349176	2036.844887	2158.80065	2272.163026	2295.58021	2119.627586	1760.022381	2216.668965
K02920	0	0	0	0	1.805575846	0	0	0	0	0	0	0	0	0	0	0	0	0
K02921	0	0	1.450668054	4.223530406	2.747615417	2.722697627	1.304642012	5.576238425	0	1.229505912	1.071001305	6.682679011	0	0	4.542790178	0	6.57376711	0
K02922	0	0	4.123957106	11.03844034	8.766545882	2.163572222	0	0	0	1.672934273	0	4.325679372	1.617744331	0	0	0	6.394155987	2.093803923
K02923	0	0	0	0	0	0	0	0	0	0	0	0	5.044462155	0	0	0	0	0
K02924	3.377810107	0	9.443564588	0	0	0	0	1.627809797	2.697429709	0	0	19.37725406	8.374205948	0	0	0	0	0
K02925	0.441713629	0.778531621	1.172904621	0	0.967272774	0	0	0	0.341362072	0	0	3.520156129	3.591868437	0	0	0.245965839	0	0
K02926	1101.364972	1276.918542	1146.249419	1286.368543	980.5578377	1203.274451	1209.429598	969.7658323	1286.683337	1075.615927	972.2770537	1130.698776	973.7253497	1091.801178	1279.2233	1097.359713	923.1016053	1259.468309
K02927	4.292184228	2.66187698	11.32707635	1.327852362	7.780810403	3.586974999	0	5.724022925	2.372148643	4.208653101	6.995182864	46.99575526	17.88961994	3.038752085	3.278709433	0	7.163198761	2.392918769
K02929	1.625172788	0	6.543774375	1.905179477	1.071104315	5.155746571	0	5.199058508	0	2.17125512	0.966229439	7.770071968	3.310458608	0	1.36612893	1.037334189	4.871033724	0
K02930	0	0	3.59402058	0	1.067521177	0	0	3.847650085	0	2.761135182	1.032310498	3.937619131	1.56246161	0	0	0	4.015892048	0.912488677
K02931	2336.174618	2568.25094	1930.711587	2591.790169	2112.142244	2011.779143	2216.104612	1770.787828	2214.577066	2008.111494	1852.869521	2188.981879	1944.172404	1948.39877	2173.689104	2013.068158	1513.907918	2118.475489
K02932	0.580027998	0	0.812180714	0	1.896230129	0	0	0	0	0	0	1.061948931	1.917326614	0	0	0	0	0
K02933	1803.244375	2001.476792	1593.124147	1885.766131	1703.893717	1567.16713	1774.021534	1372.834588	1908.413927	1675.062459	1597.343192	1705.56005	1521.184632	1637.704918	1823.812817	1625.283231	1246.253708	1706.192861
K02934	0	0	0	0	1.077190135	0	0	0	0	0	0	0.540977203	1.196315135	0	0	0	0	0
K02935	1960.209087	2124.541933	1647.705629	2193.954004	1617.725889	1640.873939	1747.616962	1408.451012	1804.659793	1621.269846	1574.414709	1826.613494	1538.19357	1612.57124	1771.444437	1655.412968	1265.430474	1809.910303
K02936	1.621056362	1.248224251	2.379834348	1.425012291	0	6.895287081	0	4.724618679	1.136933183	0	0	5.995753751	2.586932696	0	0	0	1.585542745	0.969033221
K02937	1.420823975	0	0	0	0	0	0	0	0	0	0	1.517522274	3.40760119	0	0	0	0	0
K02938	1.156475654	0.594626513	0	0	1.492798928	0	0	0	0	0	0	6.234406699	2.444767498	0	0	0	0	0
K02939	1147.464701	1018.665719	927.312433	1173.072995	840.0952323	900.4300204	923.0580991	799.4400701	864.0997654	760.114655	753.2153509	880.343603	659.4435168	840.0599026	778.8518417	752.3358539	697.0079619	898.8085689
K02940	0	0	0	0	3.960090257	1.903037347	0	0	0	0	0	0	1.490696347	0	0	0	0	0
K02941	0	0	0	0	0	0	0	0	0	0	0	0	0.457754023	0	0	0	0	0
K02942	0	0	0	0.749044922	1.707977151	0	0	0	0	0	0	0	0	0	0	0	0	1.106160563
K02943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.056333511
K02944	0	0	0	0	0	0	0	2.243737828	0	0	0	1.739899652	0	0	0	0	0.878476386	0
K02945	1415.182715	1499.413469	1171.501024	1301.475696	1273.503704	1235.675644	1126.110544	1128.813992	1303.094358	1213.216243	1270.838941	1110.04971	1172.031725	1347.04583	1117.864258	1265.90733	945.8748088	1247.500177
K02946	2493.122683	2767.857974	2084.487996	2997.165804	2136.339602	2019.582167	2410.63455	1877.744546	2471.091706	2113.17351	2003.833016	2363.493815	1899.284386	2072.629213	2349.98505	1965.645614	1651.635074	2467.635464
K02948	2294.577626	2522.108436	2060.259715	2539.3384	2059.203249	2008.680671	1909.940795	1795.482305	2088.22728	1933.341564	1849.632146	2142.959202	1948.433869	2015.16207	2078.423165	1959.573159	1502.083692	2168.02381
K02949	1.111408487	0	0.776809345	0	7.269206912	0	0	0	0	0	0	4.983970616	0.918461298	0	0	0	0	0
K02950	2477.914397	2818.230624	2156.576008	2855.424608	2021.47126	2090.891873	2371.282195	1844.859703	2321.647799	2112.628705	1984.032266	2349.173225	2051.750087	2166.354705	2357.597024	2072.691023	1638.117601	2464.118643
K02951	1.204673535	0	0	0	0	0	0.77548651	0	0	0	0	0.881866947	3.996815242	0	0	0	0	0
K02952	2447.123486	2564.233673	1991.540844	2640.34326	2095.073813	2078.499623	2195.421672	1730.683126	2333.67207	2017.403712	1953.534667	2201.744621	1923.618071	2091.146603	2330.557404	2068.953832	1584.980647	2083.260652
K02953	0	0	0.797387076	0	0	0	0	0	0	0	0	9.379326601	3.771165593	0	0	0	0	0
K02954	2427.676879	2731.422047	2531.153253	3314.070325	2347.006789	2197.111163	2721.64234	1974.184384	2618.20853	2478.939308	2190.605701	2528.947214	2070.602075	2335.059231	2845.317858	2243.513979	1828.789838	2660.077122
K02955	2.506019189	0	3.601789976	1.168510079	0	0.662076745	0	0	0	0	0	19.37824639	6.350470546	0	0	0	0	0
K02956	2187.046265	2273.769107	1846.483775	2379.475918	1757.713655	1958.819218	1970.982504	1435.542715	2039.156691	1887.884	1633.193919	2073.123878	1839.44104	1843.758477	1885.318398	1739.962583	1358.117145	2220.308153
K02957	2.591819679	0	2.778587273	0	2.852360485	0	0.853035161	0	1.058222424	0	0	16.80663374	0.930467328	0	0	0	0	0
K02958	1.133344181	0	0.708267344	0	0	0	0	0	0	0	0	12.40630895	2.779317992	0	0	0	0	0
K02959	1532.874059	1464.403964	1257.579835	1688.962432	1426.399753	1274.621429	1670.971869	1100.103136	1759.919659	1202.285902	1274.346477	1673.656585	1012.737763	1345.366752	1731.671018	1187.580699	1031.034187	1470.049192
K02960	0	0	1.702035061	0	1.325772474	0	0	0	0	0	0	0	5.034362268	0	0	0	0	0.819951187
K02961	2535.507266	2617.455032	2141.67709	2953.866188	2185.073147	2192.040487	2438.441599	1784.625765	2472.075026	2026.580282	1907.254748	2475.356232	1796.341495	2144.030288	2425.281049	2083.372476	1608.087279	2321.890642
K02962	0	1.110552459	4.484798902	0	2.788021526	5.874426396	0	5.534553309	0.911052418	0	1.346865278	3.541702455	2.828374194	0	0	0	1.083454209	0
K02963	1819.549905	1786.3348	1660.747603	2056.974281	1561.322465	1546.148304	1737.697328	1328.671787	1842.050626	1364.726178	1450.190044	1825.829355	1310.709879	1484.086159	1896.057481	1368.797259	1244.128725	1633.333345
K02964	0.797538498	0	0.797387076	0	0	0	0	0	0	0	0	3.668989296	3.167324596	0	0	0	0	0
K02965	2804.288714	2809.624896	2261.187111	3158.771888	2188.654805	2350.887133	2576.037257	2124.666858	2537.477046	2197.657853	2168.97432	2449.115644	1860.283538	2369.427187	2584.688967	2148.128917	1807.452204	2482.583857
K02966	0	0	0.847925694	0	2.642594857	0	0	0.572539998	0.968795177	0	0.626007805	1.813416539	0	0	0	0	6.724888193	0
K02967	1799.323061	1844.002042	1607.613601	1995.727298	1668.278503	1700.549604	1708.699607	1388.184294	1939.68624	1626.31096	1563.657093	1796.071275	1547.636513	1555.154297	1843.906058	1572.007915	1269.114294	1764.305544
K02968	1183.53275	1369.801629	1146.379845	1213.785596	1448.691452	1258.294008	1107.254791	1119.4983	1033.69966	1369.468494	1220.717355	1001.974211	1506.412384	1391.810047	1058.055374	1433.353481	937.195376	1203.5181
K02969	0	1.227927922	0	0	3.268714893	0	0	0	0	0	0	8.584548281	4.797947522	0	0	0	0	0
K02970	1991.170918	1971.601327	1783.52598	2138.261041	1602.575535	1765.979458	1746.065931	1380.111384	1676.362972	1903.531464	1401.199831	1682.526361	1891.319799	1616.421251	1812.597709	1616.224998	1219.706659	1569.761139
K02971	0	0	0	0	1.723504216	0	0	0	0	0	0	1.479914647	0	0	0	0	0	0
K02972	0	0	31.87545206	3.895033597	16.85204123	0	0	63.18999017	0	0	5.883263693	2.861168317	0	0	0	0	95.82840103	0
K02973	2.384365095	0	0	0	0	0.841389197	0	0	0	0	0	6.925421426	2.085571497	0	0	0	0	0
K02974	0	0	1.146718557	0	0	0	0	0	0	1.943790298	0	0.946710105	0	0	1.047365513	0	3.095583454	0.977108498
K02975	0	0	0	1.33798864	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K02976	1.423705087	0	0	0	1.579878865	0	0	0	0	0	0	0	2.353082663	0	0	0	0	0
K02977	1.083448525	0	8.843795053	0	0.114208111	0	2.092350396	3.255619594	0	4.001921202	1.118152306	12.62195865	4.558949595	0	0.790464538	0.494480546	1.27465201	0.781686798
K02978	4.201666231	1.33659411	7.857313281	0	0	4.337901187	2.704745634	4.221269473	0	0	3.122901187	7.750794499	6.6707439	0	0	0	4.407271358	0
K02979	0	0	15.26266248	7.514962293	0	1.781765359	0	6.104286738	0	0	3.756046832	14.10020569	0	0	0	0	6.691923055	0
K02980	0	0	0	0	0	0	0	0	0	0	0	0	2.156992441	0	0	0	0	0
K02981	1.271352882	0	1.161467349	0	1.481950496	0	0	0	0	0	0	14.96281458	5.002189237	0	0	0	0	0
K02982	1983.910645	2007.435692	1760.132404	2199.962407	1716.06477	1716.850169	1839.556533	1518.670014	1953.914618	1701.680502	1605.974702	1860.286176	1529.541014	1676.04685	1844.004084	1669.060382	1380.205896	1897.38965
K02983	0	0	1.911197595	0	3.741283284	0	0	0	0	0	0	1.463097435	0	0	0	0	0	0
K02984	0.670304729	0	3.61507297	3.67071229	1.484040625	1.442561779	0	3.477206268	0	0.942483872	1.0667173	3.058141299	0.547544235	0	0.483399468	0	4.726936712	3.283084552
K02985	0.652531498	0	2.010299061	0.54945615	1.547636439	0	0	0	0.527083966	0	0	11.29606891	3.192506604	0	0	0	0	0
K02986	2062.494448	2277.987317	1886.133552	2204.689288	1852.069738	1960.795573	1974.954917	1727.590853	1875.222029	1879.275754	1787.413561	1929.130532	1836.821986	1953.394514	1944.270245	1893.188565	1431.435562	1957.332518
K02987	0.714806288	0.578678676	1.967660195	0	4.301421869	2.010955094	0	1.033422817	0	0	0.368851072	2.455312936	2.712753458	0	0	0	2.697396371	0
K02988	1978.785059	2122.656476	1630.724513	2033.455344	1654.225163	1741.374447	1731.115013	1429.147228	1935.586111	1558.436443	1661.968871	2168.055431	1362.590097	1690.04419	1966.019275	1510.989408	1247.171813	1766.280516
K02989	0.765636958	0	0.542366885	2.480327998	0.842602061	0	0.523087599	0	0	0	0	8.289116376	5.575675709	0	0	0	0	0.516533126
K02990	1051.568184	1124.854419	1202.537344	1066.977906	1115.565112	1241.633127	1022.289441	1004.068461	1070.351688	871.2480806	1119.988164	812.6125726	976.7400392	1214.835487	1023.402503	1008.26819	866.8876301	989.665883
K02991	0	0	2.314396735	2.66614937	0.803328236	3.728001367	0	4.470216135	0.790625949	0	2.72995277	7.979516988	2.484754415	0	0	0.734113426	3.000334732	0.881601652
K02992	2597.816417	2633.586655	2173.106407	2844.055362	2244.832277	2182.182069	2386.9337	1917.55078	2466.358596	2093.393531	2051.846715	2477.787399	2019.099034	2135.952865	2438.486392	2150.151049	1759.360555	2335.483979
K02993	1.842441877	0	0.633712887	0	0	0	0	0	0	0	0	0.646997861	0.708266175	0	0	0	0	0.620386348
K02994	2557.593192	2486.551244	2099.314833	2766.391714	2202.422506	2177.874522	2230.736811	1862.685841	2352.629934	2177.108712	1999.791548	2325.130987	2013.388038	2193.773419	2468.649304	2184.440251	1616.724281	2154.776757
K02995	0	0.709085138	4.050286414	0.428548929	0	2.219410136	0	3.687828627	0	0	0	6.074548094	4.061606432	0.919113138	0	0	5.159305757	0.577601082
K02996	2083.516391	2051.544386	1819.966161	2181.336624	1806.875916	1907.905194	1990.465469	1595.664316	2173.83453	1966.046525	1727.94789	2029.949749	1749.197817	1846.326122	2121.128295	2066.937125	1412.967152	1923.178668
K02997	0	0	4.756891906	0	2.812394028	0	0.5716215	0	0	0	0	10.30978625	1.995752505	0	0	0	0	0
K02998	0.60445023	0	0.474037199	0	2.153911825	0	0	0	0	0	0	1.386790766	0	0	0.498745483	0	0	0
K02999	0.103340321	0.090875532	0.07214227	0	0.913325386	0	0	0	0	0	0	0	0	0	0	0	0	0.070634349
K03000	1.378146524	0	0	0	0	0.969280355	0	0	0	0	0	0	0	0	0	0	0	0
K03002	0	0.251306554	0	0	0.315187803	0	0.092335196	0.06636155	0	0	0	0	0	0.188306106	0	0	0	0.194934364
K03004	0	0	0	0	0.617542227	0	0	0	0	0	0	0	0	0	0	0	0	0
K03006	0.663898478	0.379407453	0.20964611	0	0.33163638	0	0.193535374	0	0	0	0	0.163126501	0.081349429	0	0	0	0	0.067658984
K03007	0	0	1.627100655	0	0	0	0	0	0	0	0	2.689312427	0	0	0	0	0	1.675043139
K03010	0.273876495	0	0.098370464	0	0.929594011	0.098986964	0.09060014	0	0	0	0	0.107472933	0	0	0	0	0	0.095794951
K03011	0	0.484086969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03012	0	0	0	0	0.915871806	0	0	0	0	0	0	0	0	0	0	0	0	0
K03013	0	0	2.240101367	0	0	0	0	0	0	0	0	0	0.684430294	0	0	0	0	0
K03014	0	0	0.757266972	0	1.184909149	0	0	0	0	0	0	2.492892779	0	0	0	0	0	0
K03015	1.00741705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854992256	0	0	0
K03017	0	0	0	1.43669272	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03018	0.081412247	0.206755928	0	0	0.65231604	0	0.152223159	0	0	0	0	0.088066056	0	0	0	0	0	0
K03019	1.566075595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03020	0	3.020702688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03021	0	0.104667453	0	0	1.165027292	0	0	0	0	0	0	0.228049511	0	0	0.329590546	0	0	0
K03025	0	0	0	0	0	0	0.357724423	0	0	0	0	0	0	0	0	0	0	0
K03027	0	0	0	0	0.567621149	0	0	0	0	0	0	0	0	0	0	0	0	0
K03028	0.350495047	0.462352452	0.203388126	0	0.193454555	0	0	0	0	0	0	0	0	0	0	0	0	0.119280793
K03030	0	0	0.387155783	0	0	0	0	0	0	0	0	0.413995416	0.918461298	0	0	0	0	0
K03032	0	0	0.113912439	0	0.604216799	0	0	0	0	0	0	0.131380178	0	0	0	0	0	0
K03035	0	0	0	0	0	0	0	0	0	0	0	0.291295417	0	0	0	0	0	0.526420908
K03036	0.396931602	0.357903162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K03038	0	0	0	0	0	0	0	0.239937282	0	0	0	0	0	0	0	0	0	0
K03040	1935.300177	2107.078316	1674.979175	2001.649921	1806.515761	1709.889865	1743.226236	1416.77313	1923.713163	1705.617477	1622.562563	1845.413949	1639.359297	1736.106707	1837.107152	1727.73059	1312.988301	1773.581429
K03041	0.197329113	0.161881173	3.927629535	0.978051496	0.203199854	2.489698683	0	3.506955363	0	2.4017963	1.271746831	0.551993887	0.455976024	0.491543862	0.269418782	0.102288044	5.529350756	0.628365593
K03042	0	0.62931306	3.725255963	1.822032468	0	2.538841338	0.570152036	2.350904483	0	0.737275538	0.827421928	0.536469059	0	0	0.523682757	0	3.701857157	0.732831373
K03043	1920.362254	2111.916054	1783.42251	2138.341568	1716.340586	1751.484587	1833.930159	1507.815556	1777.019269	1677.00676	1663.699015	1933.291668	1584.348458	1712.017423	1883.890362	1657.513047	1374.789984	1985.307204
K03044	0	0	1.198064164	0	0	2.210216399	0.183904761	3.717237297	0.455526209	1.35388379	0	0	0	0	0	0	6.467496771	0
K03045	0	0	0.959405964	0.702536462	0	3.378965382	0	3.969002373	0	1.422993894	0.70831162	0	0	0	0	0.190109054	4.274951617	0
K03046	1806.610304	2032.49964	1638.819719	1986.233501	1620.876819	1648.79031	1696.247928	1470.821464	1719.030455	1568.028704	1575.575773	1813.283258	1524.477293	1626.192948	1725.456854	1559.847222	1308.884227	1896.98518
K03047	0	0.545253193	1.315299524	0	0	1.346222716	0.410720633	1.844851103	0	1.133877674	0.320913749	0	0	1.254241033	0.47249572	0	3.852281632	0
K03048	0	5.848219793	64.09296475	26.75942688	29.72849918	37.94130811	6.801169092	5.078441544	20.10722186	11.074523	12.92410714	15.48360529	9.047893681	40.27393024	13.99902799	6.295782476	1.36901943	33.89884413
K03049	0	0	0.633712887	0	0	0	0	0.897495131	0	0	0	1.305706465	0	0	0	0	2.45973388	0.617121156
K03050	0	2.397383086	0	0	0	0	0	0	0	0	0	0	0	0	1.99498193	1.514837228	0	0
K03051	0	0	4.047241966	4.418735593	0	0	0	1.39526554	0	0.857554543	0	0	0	0	0	0	2.731397165	0
K03053	0	0	1.563707123	2.247134767	0	0	0	2.156319471	0	0	0.955839875	0	0	0	0	0	2.532750099	0
K03055	0	0	2.150097294	0	0	1.923175308	0	1.317750788	2.456587771	0	3.17475387	0	5.084339326	0	2.244354671	0	1.031861151	2.093803923
K03056	0	0	0	0	0	0	0	0.943389769	0	0	0	0	0	0	0	0	0	0
K03057	0	0	2.409072599	1.669300113	0	3.461715555	0	2.371951418	0	0.971895149	0.846601032	1.26228014	0	0	1.282488384	0	6.191166908	1.196459385
K03058	0	0	2.189189973	2.782166855	0	3.846350617	0	6.037694519	0	0	1.41100172	0	0	2.105604643	0	0	3.545850138	0
K03059	0	0	0	0	0	5.635350903	0	0	0	0	2.067281589	2.994245913	0	0	5.845761005	0	0	8.180443235
K03060	220.3012104	248.4599213	288.0067037	298.4496242	195.0248752	193.5223632	326.0093057	293.5971391	574.897899	170.9287259	256.871629	336.0791069	71.13862657	199.3269742	459.0811221	221.3357342	335.4121548	207.6168279
K03061	0.368882903	0.322724646	0.503788487	0	0.786878443	0	0	0	0.157042141	0	0	1.767164069	0.627143177	0.527600252	0	0	0	0
K03062	0	0	0.274898284	0	0.397453803	0	0	0	0.313368827	0	0	0.578177667	0.703647272	0	0	0	0.296160604	0
K03063	0	0	0	0	0	0	0	0.200527294	0	0	0	1.861537571	0.53163109	0	0	0	0	0
K03064	0.394206672	0	0	0	0	0	0	0	0	0	0	1.253443748	1.067002912	0	0	0	0	0
K03065	0.374496338	0.348007222	0	0	0.43885524	0	0	0.177389529	0	0	0	2.010157467	1.262518124	0.251757077	0	0	0	0.542838054
K03066	0	0	0.30482392	0	0.468112256	0	0	0	0.335533939	0	0	1.579593819	0.691405179	0	0	0	0	0
K03070	1392.847106	1541.097138	1401.931477	1608.763036	1326.877744	1384.989541	1460.583239	1124.380905	1533.071885	1320.070519	1261.787509	1510.445126	1180.09979	1305.597422	1507.917922	1288.427375	1119.815633	1551.536019
K03071	8.900947218	9.345915847	35.63671093	4.442008567	4.869304072	6.80937058	0	75.20709931	0	0.603840181	7.73719334	11.32323149	0.918461298	1.370511898	0.80053415	2.688302686	123.6380305	0.70211389
K03072	63.26636134	95.14724821	114.9771195	88.71252529	47.26051734	49.30891502	71.6665119	146.7067643	63.46393532	44.71677203	44.02661022	64.69345742	10.80147338	27.22401078	45.04620755	24.89498451	160.2307063	70.08624679
K03073	468.3996772	669.0242663	553.7310286	391.4700806	458.803032	631.0580519	301.7854587	408.6969329	338.93032	749.7426696	328.3534143	252.2556448	649.0323454	455.2274272	300.8829009	499.8584528	338.6818584	460.4795608
K03074	37.14181803	62.4367483	99.10435238	58.4609679	28.11809459	26.53159572	56.9720775	121.3487481	43.71845579	22.5613964	28.15580218	58.48480197	11.29807289	19.41413354	31.50078614	20.28741649	145.9499868	36.61870501
K03075	387.1817139	400.1523388	454.5934992	373.0555344	421.3799997	445.5526894	353.1734256	396.2203637	469.7799107	454.0295215	485.5371818	337.9772499	427.2425622	434.3045973	461.1989978	442.2764431	411.8003035	359.4105525
K03076	1376.915745	1470.18644	1287.871205	1318.257975	1451.740217	1366.513027	1140.250659	1218.209775	1185.299604	1369.812677	1283.256809	1214.868375	1502.005613	1350.743049	1154.028702	1379.575907	976.719783	1228.24582
K03077	1044.278361	1075.258097	907.2479501	1048.483831	1102.793665	937.9984842	1187.527493	1004.607651	1139.7975	1295.413514	1188.241707	1201.121656	1187.63313	1126.595574	1248.876116	1241.346895	1034.366929	1191.689179
K03078	9.454456372	16.44815551	80.6784131	7.989411947	41.60755021	2.779271835	4.042121415	157.0262276	6.829641127	1.383200416	16.6712485	20.73686187	7.813105954	8.420051003	5.160186395	0.422277634	249.2518463	2.112838504
K03079	17.65328549	25.13209173	83.12221266	16.04205295	45.58565014	19.86274407	45.08214374	186.2309905	17.47870559	31.60433731	31.01709618	53.72302713	15.29118672	22.87609307	15.91951043	17.66084356	278.6809142	2.974876733
K03083	0.437229227	0	0.31112519	0	0	0	0	0	0	0	0	1.283163307	0.361323607	0	0	0	0.17062271	0
K03086	2141.173854	2227.236116	1807.263892	2165.024363	2282.518888	1994.046333	1851.609706	1630.818669	1837.60007	2180.214073	1844.972581	1923.436127	2435.613527	1882.280314	1761.000644	2153.38564	1290.774098	1849.380212
